業績

コード,年度,売上高,営業利益,経常利益,純利益,EPS,ROE,ROA
6584,2025/03,159538000000,4860000000,4600000000,737000000,20.59,1.66,0.63
6586,2025/03,753130000000,107038000000,-,79338000000,294.9,8.57,7.17
6588,2025/03,577023000000,20251000000,18344000000,29937000000,565.43,27.7,8.64
6590,2025/03,80915000000,14135000000,13977000000,10328000000,787.7,21.83,10.84
6592,2024/12,196212000000,21644000000,32448000000,12831000000,101,4.02,3.61
6594,2025/03,2607094000000,240200000000,-,167688000000,145.95,9.75,5.04
6597,2024/06,6945329000,425979000,426132000,299043000,69.66,12.02,6.28
6599,2025/03,4025000000,464000000,475000000,313000000,207.43,6.54,5.3
6600,2024/03,1076584000000,-252698000000,-,-243728000000,-470.97,-,-
6612,2024/12,12462000000,12000000,94000000,67000000,7.92,1.54,1.08
6613,2025/03,1308000000,-445000000,-443000000,-445000000,-10.66,-,-
6614,2025/03,6516000000,56000000,54000000,-14000000,-3.16,-,-
6615,2025/03,131938000000,2149000000,1646000000,-2508000000,-88.83,-,-
6616,2025/03,23957000000,-632000000,-820000000,-2358567000,-214.62,-,-
6617,2025/03,106624000000,6094000000,6302000000,3824000000,238.36,6.27,3.36
6618,2023/03,11960886000,294305000,382676000,188648000,20.79,4.21,1.54
6619,2025/01,31047000000,-1008000000,-3239000000,-3713000000,-67.6,-,-
6620,2025/03,1030000000,284000000,552000000,365000000,9.12,1.39,1.26
6622,2025/03,226375000000,16174000000,17182000000,11961000000,493.31,8.64,4.12
6623,2025/03,120270000000,8665000000,9323000000,6684000000,710.92,8.42,4.71
6625,2025/03,6859000000,2528000000,622000000,65779000,0.61,0.35,0.08
6626,2025/03,25334000000,3915000000,4059000000,3113136000,291.7,13.4,9.98
6627,2024/12,37108684000,6949276000,7005622000,3509214000,385.75,9.38,4.66
6629,2025/03,50624000000,373000000,350000000,-616157000,-45.72,-,-
6630,2024/04,32023000000,416279000,1010000000,398000000,7.23,1.58,1.37
6632,2025/03,370308000000,21792000000,-,20276000000,135.17,16.21,6.47
6633,2024/12,3927559000,158497000,220698000,121866000,12.83,3.82,2.02
6634,2024/11,2130262000,-246763000,-230900000,-289693000,-9.07,-,-
6635,2024/12,38960122000,643425000,679785000,277378000,41.05,4.03,0.94
6637,2025/03,56404000000,5618000000,6052000000,4451526000,341.67,8.66,6.02
6638,2025/03,83963000000,9111000000,8441000000,6156161000,213.35,19.11,8.08
6640,2024/12,64548000000,2557000000,3320000000,1230000000,66.31,1.98,1.31
6643,2025/03,27648000000,3369000000,3590000000,2393075000,491.27,10.68,7.39
6644,2025/03,97102000000,5701000000,5386000000,3504000000,75.47,6.72,3.49
6645,2025/03,801753000000,54038000000,-,16271000000,82.64,2.11,1.19
6647,2025/03,9212000000,735000000,744000000,568705000,417.11,11.02,6.39
6648,2025/03,24218000000,2589000000,2664000000,1963000000,612.84,11.06,7.72
6651,2025/03,184683000000,13432000000,13516000000,12097000000,318.89,10.51,6.58
6652,2025/03,67380000000,3652000000,3477000000,1778000000,60.33,2.81,1.66
6653,2024/12,29099000000,2016000000,2359000000,1536000000,124.2,9.67,5.06
6654,2025/01,3927448000,302203000,346751000,240483000,43.94,2.32,2.15
6655,2025/03,9348000000,292000000,348000000,281887000,67.12,4.54,2.61
6656,2025/04,2237000000,108000000,116000000,-142000000,-35.44,-,-
6658,2025/03,29337000000,2576000000,2594000000,2075000000,137.56,20.9,10.67
6659,2025/03,2790000000,-523000000,-523000000,-562000000,-12.07,-,-
6662,2024/06,1016084000,-245991000,-244789000,-344276000,-23.28,-,-
6663,2024/12,3519300000,-54088000,-47242000,-79780000,-13.35,-,-
6664,2024/11,6342509000,-532020000,-614400000,-672018000,-108.78,-,-
6666,2025/03,5698000000,-75000000,-60000000,-79487000,-9.66,-,-
6668,2024/08,11298000000,1485000000,1612000000,1213000000,141.73,10.03,4.55
6670,2025/03,207171000000,19378000000,20018000000,14052000000,143.06,15.73,10.47
6674,2025/03,580340000000,50028000000,46345000000,30416000000,303.24,8.76,4.38
6675,2025/03,43971000000,3243000000,3404000000,3502000000,603.44,11.38,7.75
6676,2025/03,143170000000,8899000000,9030000000,6006000000,383.95,13.34,7.82
6677,2024/09,25727018000,3059315000,3056651000,2291384000,220.66,7.12,5.78
6678,2025/03,9905000000,1300000000,1303000000,1004000000,144.99,6.98,5.6
6694,2024/12,18072018000,531518000,554189000,40876000,9.41,0.57,0.2
6695,2023/10,3381392000,296694000,298813000,193231000,853.49,16.21,8.79
6696,2025/01,411492000,5269000,6919000,2346000,0.49,0.57,0.43
6697,2024/12,11169000000,3017000000,-,3034000000,163.81,24.26,21.23
6698,2024/03,3203968000,-91033000,-4791000,-168567000,-28.05,-,-
6699,2025/03,91724000000,2270000000,1467000000,411000000,49.07,3.61,0.52
6701,2025/03,3423431000000,256497000000,-,175183000000,131.5,8.97,4.06
6702,2025/03,3550116000000,265089000000,-,219807000000,120.93,12.63,6.28
6703,2025/03,452457000000,18627000000,16808000000,12479000000,143.92,8.57,3.04
6704,2024/03,21290000000,-489000000,-516000000,526000000,45.3,1.84,1.13
6706,2025/03,32582000000,935000000,1024000000,777000000,83.32,2.13,1.46
6707,2025/03,121619000000,-3788000000,-14276000000,50934000000,2119.5,34.55,19.66
6715,2025/03,17451000000,-100000000,-90000000,14000000,3.13,0.09,0.07
6718,2025/03,63316000000,3814000000,4162000000,3619000000,221.13,5.42,4.7
6721,2024/12,417090000,-1083829000,-1094080000,-1105888000,-25.27,-,-
6723,2024/12,1348479000000,222977000000,-,219084000000,122.51,8.63,4.88
6724,2025/03,1362944000000,75108000000,-,55177000000,168.75,6.86,3.79
6727,2025/03,115681000000,10210000000,10394000000,5224744000,36.97,16.93,7.38
6728,2024/06,261115000000,29771000000,29785000000,20233000000,410.66,9.17,5.2
6730,2025/03,15244000000,1461000000,1542000000,978000000,89.3,7.59,6.5
6731,2024/09,1163136000,-846674000,-846965000,-1202239000,-64.35,-,-
6734,2025/02,4695000000,362000000,372000000,267000000,138.65,9.89,5.65
6736,2025/03,10837000000,1000000,709000000,17228604000,774.02,36.24,32.43
6737,2025/03,80493000000,3706000000,4555000000,4148000000,100.79,3.34,2.63
6740,2025/03,188012000000,-37068000000,-40415000000,-78220000000,-12.64,-,-
6741,2025/03,106859000000,9906000000,10789000000,8503000000,136.33,8.29,5.11
6742,2025/03,85367000000,6112000000,6646000000,4783000000,76.26,9.25,3.8
6743,2025/03,21914000000,1152000000,1262000000,1542527000,95.69,6.35,3.4
6744,2025/03,133696000000,15677000000,16217000000,11098000000,187.85,8.61,6.65
6745,2025/03,100900000000,9553000000,9736000000,7650000000,307.84,12.94,8.53
6748,2024/12,25215213000,1772185000,1921640000,1350472000,103.02,7.83,4.45
6750,2025/03,118007000000,13531000000,13190000000,9300000000,119.23,11.27,8.11
6752,2025/03,8458185000000,426490000000,-,366205000000,156.87,7.8,3.92
6753,2025/03,2160146000000,27338000000,17653000000,36095000000,55.59,23.54,2.48
6754,2025/03,112979000000,12124000000,-,9257000000,70.42,7.45,5.79
6755,2025/03,354087000000,14472000000,13867000000,-3900000000,-37.23,-,-
6757,2025/01,7929000000,133000000,125000000,33841000,6.51,1.32,0.53
6758,2025/03,12957064000000,1407163000000,-,1141600000000,188.71,13.96,3.23
6762,2025/03,2204806000000,224192000000,-,167161000000,88.1,9.29,4.72
6763,2025/03,16790000000,1663000000,2127000000,2009828000,211.98,7.23,6.01
6768,2025/03,114051000000,5195000000,5061000000,2782000000,34.02,4.36,2.24
6769,2024/12,4614116000,28022000,264400000,339788000,31.82,3.62,3.29
6770,2025/03,990407000000,34106000000,30521000000,37837000000,184,9.14,5.11
6771,2025/03,20734000000,254000000,290000000,235000000,36.67,1.72,0.81
6772,2025/03,10506000000,1040000000,1028000000,709008000,524.71,9.36,5.9
6775,2025/03,2329000000,-196000000,-186000000,-193499000,-14.15,-,-
6776,2025/03,27885000000,914000000,1079000000,1264000000,74.29,11.9,5.71
6777,2025/03,24026000000,7429000000,7887000000,5067844000,430.92,23.65,17.16
6778,2024/07,2819632000,32555000,45506000,-143286000,-15.69,-,-
6779,2025/03,53064000000,4622000000,-,1792000000,77.71,6.14,2.51
6785,2024/06,27726161000,3369394000,3668604000,2267676000,158.11,8.99,6.12
6786,2025/03,1469000000,-50000000,-31000000,-230861000,-9.12,-,-
6787,2025/03,206806000000,19083000000,18763000000,14924000000,581.73,13.79,5.82
6788,2025/03,22463000000,3285000000,3535000000,2241402000,292.41,9.35,6.34
6789,2023/12,54018422000,5217146000,5348880000,4302263000,354.51,12.01,7.93
6794,2025/03,137607000000,6796000000,7726000000,3902000000,174.96,6.41,3.65
6797,2025/03,17262000000,2752000000,2782000000,2206000000,188.13,9.85,8.01
6798,2025/03,48051000000,-220000000,549000000,-1884000000,-297.26,-,-
6800,2025/03,82884000000,4226000000,3926000000,2227000000,95.54,4.29,2.92
6803,2025/03,15668000000,340000000,-,81000000,2.81,2.28,0.75
6804,2025/03,247571000000,13573000000,14776000000,10037000000,194.76,7.15,5.01
6806,2025/03,189420000000,42672000000,-,33033000000,976.32,8.92,7.92
6807,2025/03,221644000000,15615000000,14838000000,11592000000,172.05,8.68,5.38
6809,2025/03,50626000000,3589000000,3920000000,2364000000,78.63,4.77,3.44
6810,2025/03,129806000000,9318000000,9770000000,4090000000,93.12,4.48,2.49
6814,2025/02,126953000000,13181000000,14158000000,11457000000,362.62,15.87,9.28
6817,2024/12,143978000000,4513000000,-,590000000,17.93,1.01,0.4
6819,2025/03,5489000000,1191000000,1245000000,906862000,49.66,15.79,12.47
6820,2025/03,37468000000,3721000000,3902000000,2951000000,205.61,4.38,3.99
6822,2025/03,29046000000,1484000000,1429000000,1049930000,800.83,14.88,4.44
6823,2025/03,27877000000,4033000000,4106000000,2859770000,232.19,9.1,7.31
6824,2025/03,42153000000,5155000000,5451000000,3376000000,273.17,7.08,5.02
6826,2023/03,21910000000,1251000000,1369000000,758000000,108285714.29,6.16,4.63
6832,2025/03,34974000000,438000000,419000000,178045000,15.9,0.41,0.35
6834,2025/03,19982000000,2817000000,2979000000,2225362000,245.34,7.95,6.47
6835,2024/12,48458725000,3424837000,3727389000,3601588000,32.97,18.52,7.75
6836,2025/03,1167000000,-46000000,14000000,12000000,2.54,2.89,1.66
6837,2025/03,26229000000,1277000000,992000000,614000000,42.33,6.25,2.48
6838,2024/10,2356418000,-47773000,-51994000,-113693000,-17.51,-,-
6840,2025/03,18272000000,716000000,662000000,112268000,12.22,3.18,0.82
6841,2025/03,562404000000,83523000000,85351000000,52123000000,200.41,11.14,7.26
6844,2025/03,105830000000,128000000,-523000000,-2436000000,-236.14,-,-
6845,2025/03,300378000000,41486000000,42170000000,40955000000,77.96,17.27,13
6846,2025/03,4889000000,235000000,245000000,221000000,286.01,9.38,4.41
6848,2024/03,17444000000,1768000000,1849000000,1292000000,65.51,5.78,4.45
6849,2025/03,225424000000,20713000000,20373000000,14098000000,84.87,7.85,5.46
6850,2025/03,29329000000,2879000000,3034000000,1991000000,234.24,9.06,5.27
6853,2024/12,15350156000,1356680000,1460307000,1066815000,39.17,5.88,4.43
6855,2025/03,23829000000,4585000000,4640000000,3454000000,273.46,12.37,8.67
6856,2024/12,317369000000,48340000000,50170000000,33591000000,799.43,10.7,6.97
6857,2025/03,779707000000,228161000000,-,161177000000,218.67,31.82,18.87
6858,2024/12,11804000000,144000000,212000000,1459000000,138.74,9.34,6.85
6859,2025/03,67288000000,7526000000,7793000000,6003000000,274.96,10.59,7.91
6861,2025/03,1059145000000,549775000000,561010000000,398656000000,1643.77,12.82,12.12
6862,2025/03,24540000000,767000000,582000000,373818000,50.36,6.33,2.13
6863,2025/03,10756000000,1907000000,2028000000,1562563000,211.11,9.42,8.07
6864,2025/03,9083000000,547000000,587000000,450649000,64.21,3.59,2.6
6866,2024/12,39270659000,7525888000,7990166000,6187858000,454.83,15.54,12.85
6867,2025/03,4117038000,-179449000,-223984000,-185245000,-41.12,-,-
6869,2025/03,508643000000,87583000000,-,53669000000,86.07,11.57,8.07
6870,2024/12,12515938000,1181954000,1359367000,1115850000,198.99,8.21,5.72
6871,2024/12,55643000000,12572000000,12250000000,8811000000,228.34,17.75,11.02
6874,2024/06,34361619000,2451665000,2635652000,1768310000,439.43,9.85,5.71
6875,2025/03,42326000000,2190000000,2608000000,5371919000,306.27,4.56,3.58
6877,2024/09,56391000000,9195000000,9804000000,6724000000,389.7,9.12,6.67
6879,2025/03,96910000000,2479000000,1866000000,-3717233000,-83.97,-,-
6881,2023/03,66725000000,4226000000,4040000000,2900000000,58.37,10.96,4.26
6882,2025/03,25440000000,1073000000,1180000000,502000000,37.74,2.06,1.5
6888,2024/06,6230000000,660347000,660000000,422000000,42.92,13.33,8.02
6890,2025/03,274390000000,24089000000,25558000000,15692000000,334.11,6.63,2.61
6894,2025/03,2486000000,336000000,353000000,355000000,259.47,9.19,7.06
6897,2025/02,10056000000,4000000,42000000,-101000000,-9.48,-,-
6898,2025/01,1421929000,-171616000,-167651000,-171150000,-220.67,-,-
6899,2025/03,65441000000,1517000000,1584000000,624896000,199.92,2.55,1.36
6901,2025/03,23601000000,76000000,214000000,247000000,57.24,1.96,0.98
6902,2025/03,7161777000000,518953000000,-,419081000000,145.02,8.42,5.16
6904,2025/03,44817000000,1729000000,1328000000,166000000,7.66,1.24,0.43
6905,2025/05,27052000000,628000000,740000000,-113661000,-2.84,-,-
6907,2025/03,5280000000,323000000,366000000,360000000,45.51,3.95,2.2
6908,2025/03,56332000000,5307000000,5504000000,2662000000,118.24,3.77,2.91
6912,2025/03,13429000000,1997000000,2122000000,1439924000,173.41,10.24,8.25
6914,2024/12,63269000000,7121000000,7749000000,5689000000,159.84,11.44,7.81
6915,2024/12,41214000000,3856000000,4655000000,3234000000,310.86,7.78,6.3
6918,2025/03,10980000000,1420000000,1535000000,1137000000,184.56,5.67,5.11
6919,2025/03,11871000000,596000000,585000000,401000000,55.16,2.63,2.16
6920,2024/06,213506000000,81375000000,82021000000,59076000000,655.04,39.05,21.78
6923,2025/03,509565000000,49002000000,55454000000,32058000000,205.73,6.6,4.28
6924,2023/03,56532000000,2975000000,3238000000,198000000,26.94,0.51,0.29
6925,2025/03,177616000000,8825000000,12451000000,6797000000,70.27,3.39,2.29
6926,2025/03,9598000000,-1749000000,-1702000000,-1705900000,-76.24,-,-
6927,2025/03,9869000000,900000000,944000000,728000000,40.12,4.52,3.44
6928,2025/03,26880000000,618000000,669000000,447931000,68.51,2.05,1.36
6929,2024/12,25037000000,4961000000,5844000000,4162000000,181.28,8.34,7.13
6930,2025/03,10691000000,490000000,525000000,3619000000,343.87,23.27,19.52
6932,2025/03,53735000000,4930000000,5411000000,4799000000,324.78,10.89,7.09
6937,2025/03,84818000000,5500000000,5726000000,2244000000,68.46,5.63,3.27
6938,2023/12,11672004000,320180000,359978000,82559000,4.83,0.68,0.52
6941,2024/03,36423844000,2933480000,2914249000,2060181000,100.43,5.41,4.03
6942,2025/03,8360193000,344821000,-,95334000,20.79,3.15,1.28
6943,2025/03,7564000000,-452000000,-394000000,-404000000,-491.03,-,-
6946,2025/03,20122000000,2796000000,2711000000,1964000000,124.37,14.07,7.3
6947,2025/03,40736000000,5392000000,5936000000,5226214000,236.99,13.08,8.26
6951,2025/03,196695000000,35501000000,34424000000,18688000000,365.54,13.68,8.4
6952,2025/03,261757000000,14236000000,14131000000,8064000000,35.22,3.68,2.43
6954,2025/03,797129000000,158846000000,196738000000,147557000000,157.31,8.56,7.62
6955,2024/03,62676000000,568000000,720000000,120000000,3.48,0.77,0.23
6957,2025/03,34028000000,5442000000,5428000000,3749000000,248.06,10.16,8.42
6958,2025/03,95486000000,3807000000,5533000000,3789000000,53.18,4.79,2.55
6960,2025/03,139007000000,25874000000,26633000000,18605000000,645.38,10.24,8.41
6961,2025/03,38069000000,5287000000,5446000000,3943000000,446.39,7.13,6.28
6962,2025/03,38620000000,915000000,412000000,285588000,8.87,0.77,0.32
6963,2025/03,448466000000,-40061000000,-29698000000,-50065000000,-129.71,-,-
6964,2025/03,16838000000,546000000,815000000,569572000,64.19,3.65,2.58
6965,2024/09,203961000000,32118000000,34512000000,25145000000,81.18,7.59,5.79
6966,2025/01,214890000000,16017000000,16943000000,12219000000,66.86,11.11,5.46
6967,2025/03,215022000000,25354000000,25125000000,17875000000,132.29,6.31,4.5
6969,2025/03,4545178000,491164000,460065000,449974000,140.3,16.31,6.83
6971,2025/03,2014454000000,27299000000,-,24097000000,17.11,0.75,0.53
6973,2025/03,57709000000,974000000,1165000000,1719233000,571.54,9.05,4.54
6976,2025/03,341438000000,10459000000,10517000000,2328000000,18.67,0.73,0.41
6977,2024/12,6454650000,-133400000,-104367000,-181411000,-146.63,-,-
6981,2025/03,1743352000000,279702000000,-,233818000000,125.11,9.06,7.72
6982,2025/03,4186000000,-90000000,-39000000,-104000000,-40.15,-,-
6986,2025/03,48116000000,-1292000000,-206000000,-281000000,-6.62,-,-
6988,2025/03,1013878000000,185667000000,-,137237000000,195.74,13.14,10.38
6989,2025/03,43185000000,2600000000,2849000000,2194000000,270.68,9.66,5.08
6993,2025/03,10232000000,-904000000,-1076000000,-968055000,-6.58,-,-
6994,2025/03,27346000000,1990000000,1797000000,1194672000,47.3,5.11,3.12
6995,2025/03,617660000000,35439000000,34479000000,27808000000,328.33,8.8,5.44
6996,2025/03,175751000000,5203000000,7511000000,5877000000,86.03,5.32,3.05
6997,2025/03,122684000000,3740000000,1568000000,37000000,1.73,0.07,0.02
6998,2025/03,12392000000,689000000,952000000,676000000,139.43,5.39,3.83
6999,2025/03,64120000000,1176000000,1243000000,260000000,7.01,0.33,0.18
7003,2025/03,315112000000,23130000000,27756000000,39074000000,387.31,23.01,8.7
7004,2025/03,610523000000,26946000000,24329000000,22103000000,131.33,11.67,3.63
7011,2025/03,5027176000000,314300000000,-,245447000000,73.04,10.46,3.69
7012,2025/03,2129321000000,124574000000,-,88001000000,525.44,12.52,2.92
7013,2025/03,1626831000000,143517000000,-,112740000000,744.84,23.4,5.03
7014,2025/03,159227000000,29466000000,29504000000,26245000000,378.35,25.13,12.56
7018,2025/03,44648000000,1415000000,1177000000,1017000000,600.04,9.37,2.39
7021,2025/03,9850000000,270000000,216000000,241946000,122.91,2.15,1.5
7022,2025/03,25006000000,1065000000,1073000000,1182000000,35.57,11.67,4.27
7030,2024/09,31860000000,1093000000,1134000000,500000000,28.68,5.25,2.45
7031,2025/03,2544000000,21000000,15000000,-414000000,-169.11,-,-
7033,2024/12,23273050000,2806156000,2811589000,2070279000,125.3,37.62,26.48
7034,2024/10,4755238000,-90541000,1275922000,319681000,29.28,5.06,2.44
7035,2024/08,5024345000,-317527000,-344873000,88940000,7.9,7.35,3.39
7036,2024/12,1329624000,93123000,104453000,69753000,18.07,4.96,2.58
7037,2024/12,16017000000,196000000,182000000,-466000000,-102,-,-
7038,2024/12,9265110000,-632136000,-710582000,-694858000,-59.2,-,-
7039,2024/12,8615418000,950458000,998303000,661855000,182.52,15.14,11.05
7040,2025/03,13856000000,1305000000,1410000000,835463000,136.44,12.65,2.31
7041,2024/09,17090086000,90128000,44133000,-369355000,-67.11,-,-
7042,2025/03,3594937000,230763000,216028000,188644000,65.04,15.93,8.1
7043,2024/12,3089020000,-64557000,-67210000,-73706000,-29,-,-
7044,2024/12,13488568000,-149432000,-132504000,-114160000,-16.47,-,-
7046,2025/03,2699000000,198000000,201000000,136000000,65.3,6.16,4.98
7047,2025/03,21963000000,2987000000,-,1887000000,142.44,22.17,8.3
7048,2024/12,4304918000,-175594000,-298365000,-407943000,-11.18,-,-
7049,2025/02,5369000000,330000000,356000000,426572000,50.06,17.34,8.71
7050,2025/04,20335000000,1277000000,1267000000,876000000,196.86,9.85,6.05
